,noise_scale_00,noise_scale_01,noise_scale_02,noise_scale_03,noise_scale_04,noise_scale_05,noise_scale_06,noise_scale_07,noise_scale_08,noise_scale_09
230,0.21223274898974875,0.14252855429962902,0.4643300330190214,0.8125667647855236,0.36087389151389865,-0.08987376259636587,0.792220360834459,-0.32485257718808924,0.7532300480024712,-0.10448081341294424
231,0.1607981928931204,-0.05255730133676079,0.25072004334283593,0.19191091695077594,-0.2932316563851127,0.05819939115704907,0.9891046960494904,0.44618988315386476,-0.20690745695094245,1.1722201692734133
232,0.10892290012673136,0.058027699554083594,-0.039252143206747,-0.23967057276621676,0.4281739984351871,0.9874756696966872,0.41947564970096596,0.3108981268325035,0.6617463576761704,-0.29599076981149275
233,0.0567490572622188,0.10120432605585614,-0.18197906828902743,0.11403055998544932,-0.7354802270570002,0.4575215726649849,-1.2003540503047825,0.9900661732196757,-0.9725376361198935,0.7023010317678832
234,0.0044196691763432735,-0.04491823688529903,0.0956711029162123,0.42903385498399965,-0.20120572924498742,0.26677784383774733,0.14197537508480665,0.1352050137673742,1.385250486686922,-1.3270237782982601
235,-0.04792183291555137,0.02333844695612801,0.38734669391257615,-0.02030842663369762,-0.4228162771687709,-0.7945101642651522,0.27174477804766345,-0.21108953120556795,0.35780154507663536,0.4275526876187573
236,-0.10013198459441607,-0.09444669818942504,-0.4783280851385262,-0.4713256936140697,-0.09244466137010837,0.332461037340657,0.48273120152153337,-1.494252740973035,-0.3116065516617856,-1.0019574482512263
237,-0.15206768146359645,-0.2769675200832511,-0.009052810436766062,-0.5694046539621103,-0.7089600390877473,-0.15051965632967138,-0.26349555316047146,0.8540604890898928,1.6663387721603478,0.3137442550060118
238,-0.20358657138799408,-0.2583493259714809,-0.006386881181181109,-0.015246879223584059,-0.27587318303687425,-0.8148058726315195,-0.24896372319348234,0.5012514067072983,-1.4854339046427674,-1.3852106974325975
239,-0.25454744467134616,-0.21522532829799468,-0.49196264579807303,-0.39349911825773676,-0.5366322135012699,-0.09864097568498773,-0.8485662877736071,-0.527498044896169,0.10453862667803882,0.716973137986947
240,-0.30481062110221624,-0.2746724884788785,-0.37725322047199,-1.1705350433182624,-0.25888469763120875,-0.5421114729225691,0.18746395357811418,-0.020020370868790938,-0.7298018096592631,-0.5564344612958654
241,-0.3542383328077719,-0.2323273745654875,-0.4479041051469662,-0.32811653143407166,0.2557447776591207,-0.6381220752017998,0.10618215492454769,-1.1828552452296055,-0.12455724831596723,-0.44876117701616625
242,-0.4026951018659193,-0.5091635696517736,-0.459464172517354,-0.1996353047760002,-0.06557455853509003,0.5983000617676406,-0.4595539444285451,-0.9354859791103988,0.22124383249271362,-1.131189844630896
243,-0.4500481116408325,-0.5140512042009783,-0.6600598673584455,0.1793223546221872,-0.7443074762659162,-1.0454429057057695,0.9424649313315316,-0.13389370793727767,-0.6664452144129237,-1.5063545925448967
244,-0.49616757082421165,-0.6171249947861942,-0.6196740163261191,-0.7950065341442072,-0.6548953532827682,-1.6791149977219297,-0.5472495290766245,0.1576535944164344,0.48871223724826923,0.27676443009926205
245,-0.5409270691841342,-0.36811172272946147,-0.3492781481121311,-0.9919027751273746,0.20865032629510416,-0.415885575925774,-2.1414344905724607,0.36785378501760535,0.5932233141571187,-2.777110866376593
246,-0.5842039240468145,-0.37533381669131116,-0.5841453184445115,-0.6720133362425752,-0.7026203587248924,0.151281002779602,-0.4256548661714972,-0.7204475354570962,0.5170525824579856,-1.8831040474831853
247,-0.6258795165611879,-0.8563325055566453,-0.6703241224107467,-0.5171171260233031,-0.7011326766660897,-0.6633983517906124,-0.36733513078088936,0.45614971496886136,-1.008776879501225,-1.5159527828314676
248,-0.6658396168250299,-0.6295265395283574,-0.5176702005650955,-0.7404346875719139,-0.28884962700915096,-0.4445984320111175,-0.6775181349454296,-1.2539609248877759,0.08529495743520854,-0.48000243948312116
249,-0.7039746969810882,-0.780407110565439,-0.9905913161105924,-0.7105529814795176,-0.20008490897064046,-1.6500122711729472,-1.4812782553976542,-1.0994274228972925,-1.41271299116457,-0.767870876417034
250,-0.7401802314254126,-0.6730896577128185,-0.9205452770556859,-0.6377983847796787,0.21537639756819937,-0.9506363803080378,-1.4280257115421597,-0.27570701768318256,0.018310403678384657,-0.07669746128430732
251,-0.7743569833046874,-0.8569283828691288,-0.8418970837946407,-0.5889071301251971,-0.516157682027425,-0.561969766772318,-0.6566466714055527,0.22180614218475003,-1.232893304744307,-1.6016519760155605
252,-0.806411276517627,-0.9060497198521038,-0.7486428688449737,-0.4981105886000885,-0.7571032837135802,-0.3178963214590029,-0.39284252656083035,0.08191942583509382,-1.0397649410638539,0.49715663313784453
253,-0.8362552524745839,-0.7973196581792608,-0.8502225540479345,-0.37659575362631126,-0.8086128824418575,-0.17025162675083694,-1.5026652994783616,0.6181125191034962,-0.5959808744611017,-2.522220724904014
254,-0.8638071109119057,-0.7466107101399779,-0.8627505820112825,-1.0554641774892097,-0.5995744919996362,-0.525410183403686,-0.44658548786200636,-1.0558646472805577,-0.9297815155104511,-1.385937923225241
255,-0.8889913341007069,-0.9180335835341975,-0.899045315002135,-1.4245378072223365,-0.8594593850235634,-0.5420671261325165,-0.6145455535040041,-0.8542658884564546,-1.501887075704094,-1.7705086336889861
256,-0.9117388938357744,-0.9361136783816053,-0.7087967014473322,-0.830640505450472,-1.351495969107078,-1.1947897938879282,-1.4171274255722688,-0.6556299902938854,-2.3773851567629047,0.1306781451406518
257,-0.9319874406370258,-0.9156313073810716,-1.079783360936676,-0.9282494519036766,-0.8632947234650767,-0.6290411281180579,-1.3043138299583468,-1.0573969936296226,-1.1156993943265952,-0.4915658707760097
258,-0.9496814746451488,-0.9486257809078987,-0.7878696120703738,-1.3647950658967363,-0.8535189759036278,-1.4633053324790042,-1.3180211562296182,-0.4258600125147244,-1.2948753455895403,-0.7634083525194709
259,-0.9647724977428149,-1.0261029914064341,-1.2107729161902383,-0.9219339312273148,-1.6204195066591551,-1.047392197636408,-1.6576672574546587,-2.0215310239244606,-0.3859836046271041,-0.20409925024204068
260,-0.9772191464846829,-1.0708113212962,-1.0198950004426217,-1.261138097812978,-0.8860866833832166,-1.2472733628013188,-1.2198934287885783,-1.6907891618420055,-1.6580656242260283,-2.441033386465892
261,-0.9869873054717092,-1.0194035289046783,-0.7670588910129379,-0.6780327347444761,-1.0751620062873597,-0.279446552303676,-1.534336949008849,-1.9177732572968291,-0.19276652538988015,-0.310402603789238
262,-0.9940502008590834,-0.9183099608760114,-1.1134323686985148,-1.0955908721780196,-1.4591989495461921,-0.8414773604005754,-0.15067599287630418,-2.392437007046264,-1.680141433498135,0.025358476008683906
263,-0.9983884737414834,-0.7496914834588801,-0.8266319873708556,-1.2334492364419396,-0.7320689450457962,-0.7730119174423526,-1.0038260347584802,-2.4842903749469825,-1.171035673279969,0.023207733407471176
264,-0.9999902332144908,-0.9381553818984445,-0.8890235035489719,-0.6421811343876486,-1.3462760502828925,-1.902188057203781,-2.130532965592298,-0.7825764486330123,-2.1824510912491943,-2.0199078846133154
265,-0.998851088966726,-0.8331814661555684,-1.1897876407239696,-0.7600439347176879,-0.6713770487670117,-1.0562203626197193,-0.7273481327979984,-1.8437684903110116,-1.0544892230447716,-0.8936413642239185
266,-0.9949741633133922,-1.118317022486969,-0.763508126120417,-1.0059711965565095,-0.9363957425832246,-0.9453748985714574,-0.3186016727253017,-1.2721533971701349,-1.301153993990546,-2.747793303437611
267,-0.9883700826382209,-0.951810448142153,-1.129940363500233,-0.7678319292147144,-1.221228690669554,-0.32508079866101325,-1.175967592423567,-1.3525131186360815,-0.4966331326883554,0.20336515091967522
268,-0.9790569482673025,-0.9889434615383476,-1.0409567245545728,-1.0066099792864236,-0.431421217780526,-1.2255352645096251,0.37827581201239424,-0.5871175609017047,-1.5720146773174428,-2.11862855471648
269,-0.9670602868545946,-1.0147759649474424,-0.6934327696882039,-1.0003776481808242,-1.158577229880406,-0.17982034052146845,-1.0046026669684947,-1.0984272153401633,-1.465885126748707,-0.2717222801075386
270,-0.9524129804151581,-1.0285746699654728,-1.0381348422902104,-1.033277611633952,-1.3255121591383396,-1.138101985399365,-0.3025925511174409,-0.7072083223204042,-2.1148887157517953,-1.4957620744329656
271,-0.935155176197814,-1.0490339769756778,-0.5989054696730377,-0.9570377064812404,-0.9462074832462081,-1.7376463438731677,-0.7178678883595097,-1.7612440458558682,-0.14984359580059292,0.4547018056521438
272,-0.9153341766443559,-0.8754046074479876,-0.9050236279401651,-1.0225122475777586,0.014061847122887827,0.020158715753859857,-0.9245095705403447,-0.2180324325337225,-0.9582269620818487,0.4474656247679396
273,-0.8930043097368084,-0.764155289221914,-0.6692413402819899,-0.6207378322295911,-1.311621366074952,-0.550761974246246,-1.5196986325250825,-0.001559940189875042,-2.3699403879008516,0.5326928629451378
274,-0.8682267800882472,-0.9137547731869244,-0.9583650846467229,-0.6855815867032038,-0.7830585013662754,-0.21760890765570717,0.019794397732366686,-0.5001261034676052,-2.272659467092327,-1.9495466545475852
275,-0.8410695011851606,-0.9476908397917929,-0.7229372273930117,-0.5924492439894716,-1.437110258408989,-1.472015006942161,-0.8435170944741317,-1.342977513980457,-1.4120919284823223,-0.2966257245213838
276,-0.8116069092413574,-0.8476432906627923,-1.0104981669575621,-0.8089090516727802,-0.1534932447218118,-0.21389368972285505,-1.073751848412551,-0.8038639567375276,1.5300223099632857,-0.5793395356654407
277,-0.7799197591734198,-0.9443094509235442,-0.6663340632823729,-0.4796436324205692,-1.1511184801867362,-1.2879499829279668,-1.1133164952166346,-1.1683065190986155,-1.447716841807332,-0.32773116451615253
278,-0.7460949032571546,-0.7360631166971395,-0.48392536911021183,-0.9887904599558167,-1.137639239165586,-1.2241785001490257,-0.6529183019014475,-1.077355753299575,-0.30228175603538926,-0.34289579026002154
279,-0.7102250530714728,-0.657572172460782,-0.6151138380496515,-0.7839045878282576,-0.834590471308613,-1.457416900531992,-0.03501700578266709,-0.08371851810013575,-0.5362504674661231,-2.711702191308315
280,-0.6724085253824702,-0.7200822057158837,-0.7902212615352835,-0.5512359875139612,-0.7999757069034652,-0.9623140590729939,-1.2679541326810826,0.0013167075923170568,-0.8032951471441324,2.2444288691785665
281,-0.6327489726639274,-0.7508139229132078,-0.6508759629598945,-0.34851818244097293,-1.4664765911848998,-0.17838008726496074,-0.41661963495377496,-0.31192509357726744,-0.20256809040491813,-0.26653774946174386
282,-0.5913550989931654,-0.5633877401961667,-0.864744850799247,-0.24081312411745281,-0.5172931449321545,0.347570936812886,-1.4878002330114568,-0.757304585160447,-0.96318781892815,0.4865749502380542
283,-0.5483403621006526,-0.6254293335209004,-0.5063614623865877,-0.3636833729297182,-0.5232419745723715,-0.5471443753879229,0.1566416283212445,-0.24940881421310257,-1.924691057895312,-0.012419593414681351
284,-0.5038226623902813,-0.36257363082574523,-0.4627259604414993,-0.2120750235405962,-0.210652307647409,-0.20304206195488628,-0.8389758254327517,-1.0515972261895672,1.0478074768341392,-0.7351733611554647
285,-0.4579240197825817,-0.45690138802878716,-0.4935664294574111,-0.5616438831870239,-0.22770844098545462,-0.5442589997676891,-0.8721763664182149,-0.6450649302500902,-1.527838423245714,0.12123191566611935
286,-0.41077023926657896,-0.29316198036512464,-0.4226430105835937,-0.32136879947363106,-0.6854670445637323,-0.28602031558873264,0.09790070914565441,-1.0683963495861006,-1.342633570453939,-1.085299777135245
287,-0.3624905660770361,-0.2626679962559957,-0.14800892287198997,-0.45978174759597024,-0.3060444829385211,-0.37559735168322733,-0.8864440031922682,0.48817171295868433,-1.6051990771565876,0.5257110803054911
288,-0.3132173314422732,-0.3245226747918918,-0.2504250760201121,-0.978895746391889,-0.2689386829656876,0.28108454570097235,0.3664931975191453,-0.6618820062742072,-0.5816163050108301,0.7036582567097718
289,-0.2630855898735102,-0.31737694361217905,-0.48712388165250625,-0.05929670984401242,-0.010568600264304506,0.029779576529149754,0.31265910380848144,-0.6341809388963718,-0.8077361166662984,0.8290803341355673
290,-0.2122327489897454,-0.208439455299302,-0.14458108481089632,-0.3977494369003666,0.3489719232839823,-0.09050618701323998,-0.7214906823512405,0.4925440317077825,-0.9763868987024662,-0.4587245992919711
291,-0.16079819289313105,-0.021607507729377196,0.09635107278506713,-0.40014497620309514,-0.48941260564915257,-0.2507588488136521,-0.850122310747911,2.168082245895726,0.5901266836968214,0.4501698598094205
292,-0.10892290012672795,-0.06556266880194422,-0.2812506288389284,-0.361021945579442,-0.787809452015469,-0.05662431370320897,-0.7728678646216991,-0.3446304941293633,-0.7930906534381665,0.5141440781635538
293,-0.05674905726222956,-0.19524093741438195,-0.10887551841955441,-0.3084527484439602,0.12483555279107877,0.08733507340736227,-0.5371202029614777,-0.5509814429122283,-0.6967598036237298,-1.7504388646088587
294,-0.004419669176339843,0.06220724935571391,0.26082012704464563,0.115726672229606,-0.044524450541755314,-0.2862189130077573,1.0186024725148661,-1.1807332234165813,-0.48969996618850375,-0.22157099501793237
295,0.0479218329155406,0.036551731982433375,-0.050080543332172475,-0.2348926259789813,0.4699088359990676,0.5497396026766217,0.06361982806065525,0.1418645075313659,-0.7934564233921853,-0.11704478746699652
296,0.10013198459441948,0.02621507169956107,-0.07764991507946485,-0.09154603902745644,0.30233139472661613,0.5642006509577847,-0.19416674864159972,1.758295722880723,1.2958203843637282,0.5977907369683437
297,0.15206768146359984,0.12652280821503367,-0.08908620252015512,0.5263492860538184,0.088252220712004,0.20132219466655155,-0.3386878179933898,0.12263778709748617,0.38639854235472715,0.025192027645682596
298,0.20358657138799743,0.19119213337868904,0.2356129498687343,-0.6421045108786411,0.3853756591266711,-0.7573474190299623,-0.29882747147514965,1.0446682729925354,0.09159404810165617,1.3973383118090863
299,0.2545474446713357,0.1256759842216827,0.3184053095313956,0.1355588619754577,0.504151794468309,-0.6194493226171244,0.4326892792524458,0.5700578902667315,0.1323243757895849,-0.5723692108270013
300,0.3048106211022195,0.1975217717269028,0.35881135940405606,0.03253648317258345,0.5984443488278941,-0.08951450547331247,0.7879961326224723,-0.039236242309291625,0.9727673746189276,0.478033637828109
301,0.3542383328077751,0.19240147816545905,0.31089301513251744,0.008796959079562905,0.06791439036820518,0.25774531410904555,0.7195338542692769,0.17071353016296534,-0.223089641686473,-0.07126499293016103
302,0.40269510186592244,0.3174600293200679,0.3240798102075058,-0.0037957742402275896,0.9652036474250014,-0.10104659372840324,-0.24139623816632766,1.0264334970629532,1.8387476271806538,0.01020451202861078
303,0.45004811164083564,0.54878734422972,0.30753854499108507,0.4847488182115083,-0.008255853909051536,0.39394947201964936,-0.20108279848209515,0.5416175846351047,-0.34791827947984405,-0.025964003098671196
304,0.4961675708242146,0.4656166087783669,0.46318620754286305,0.5723679124796475,0.4206488560748228,0.7541059777861752,0.0406373425703877,-0.7001092413889274,1.8648385910662997,1.364726145075464
305,0.5409270691841371,0.5577491948667952,0.7032995401607591,-0.0016149636099903608,1.1320688325325525,0.9622135550454998,-0.4057803062543299,-0.6123454629799486,-0.3020732309616836,0.6550597016155779
306,0.5842039240468058,0.7452019036160015,0.7731314724377478,0.4692109941478266,0.001082345058834533,0.9401658039525672,1.4132418717550037,0.7291934107973312,0.32681135650989895,-0.12651957728370755
307,0.6258795165611906,0.6727177193469582,0.7576957151408221,0.5857585059219718,0.4386345508458047,0.6974499474712392,1.375675690587121,0.5688241095083285,1.1075738009582836,0.8444250550491579
308,0.6658396168250325,0.9510766124467767,0.6537971480572026,0.9536179599955052,1.178566045861187,1.1252192098287899,1.1429318473745795,1.4310531127002215,1.0523617030834567,0.5803949012595017
309,0.7039746969810906,0.7102780198427131,0.5512450276569624,0.7935866124926463,1.5499287658511407,0.7170560166740866,-0.15085613469094739,-0.7102622328876337,-0.18848802643328944,1.649392976197917
310,0.7401802314254053,0.8098506522558642,0.7630486374724953,0.869092684618885,0.7559466041484886,1.7674773390488123,0.6656251297066609,1.3564070395131813,1.5200651616457157,0.7305438953333083
311,0.7743569833046896,0.6741516826743419,1.1327593798502489,0.8349505423517789,0.5670951233960366,1.061658299276445,0.5344175492321337,-0.1340271627288323,0.7067087633759745,-0.16884749694667378
312,0.806411276517629,0.8374484977425055,0.6955429529042196,0.853597177707206,0.928834255489611,0.28855445940495994,1.6872506501079387,1.613817521618777,2.047234526989462,0.6884030041011104
313,0.8362552524745858,0.8682086585269615,0.6593572378007794,0.9051873264435737,0.6711127691118705,0.6858680535956798,-0.16639561461337304,1.1125027436475436,-0.8364388189344579,1.8868987779763087
314,0.8638071109119002,0.9770357346392845,0.7497619378667513,0.48052876691734475,1.2362924815779175,1.913654240690986,1.3347836108432671,2.0038025727646196,1.2558804804218373,0.23719651520389717
315,0.8889913341007084,0.8806878143729746,0.9571611218091842,0.5021384595396992,1.5109437607908394,1.0296437257189106,1.237623979462387,0.6890222943575149,1.0598395792698245,1.9842919950643045
316,0.91173889383577,0.9652376775795338,1.1589352248725715,0.5357940137577177,1.2514466545820944,1.4930984818663158,0.3036259859862689,1.1012590936417521,0.49942179565511635,0.7879675685823064
317,0.931987440637027,1.040406214066476,0.8635703104921976,1.4419626461987205,0.5495110027020209,1.4515380859029725,1.55110916718003,0.5979437551744105,0.21593260652394852,0.9922662684743195
318,0.9496814746451454,0.9606319203836611,0.9540318433794402,0.8327935549253329,0.986709007324177,0.16015833461361006,1.220637345107317,2.219700949729842,0.6736855201653027,-0.12146289583903735
319,0.9647724977428159,0.7640665914496645,0.9009750850152969,1.0951753718809196,0.5136166249412124,0.18413620624141624,0.7146514411685697,0.7321035918291262,0.18874056081793933,0.9127801750637895
320,0.9772191464846836,0.9750806891373772,0.8259139294013049,0.8822650499518471,0.16819645044282017,0.41511278508533644,0.15995830309970305,0.4882279579015824,0.5308295955640261,-0.5917088188665356
321,0.9869873054717098,1.0923954621366645,0.9329003570407017,0.7661712516314487,1.4822986139903689,1.0619048427312,0.5396183425140076,0.9862962687793563,0.3955896821363122,1.9565848038449882
322,0.9940502008590822,0.9451627111224156,0.8850052667165352,0.7393767752467246,1.3765085473165568,0.18892075269240782,1.8995860556307536,0.9970594032950325,-0.3997512054404472,0.8962042966041786
323,0.9983884737414837,1.026726283259176,1.2436425390905765,1.0752631648047983,1.1550912856676705,0.5523681506724887,1.789992774339024,1.3614494936956352,-0.8473692598307547,0.9188239759428937
324,0.9999902332144908,1.135737776954609,1.2056341384462603,1.2540115478490494,0.6579738669789419,1.4426529665328351,0.536350878718332,-0.6540538282684722,1.3840439487283391,1.352514885452207
325,0.9988510889667259,1.1061664702419056,1.0091311009814106,1.6121980803380653,1.1898480012499841,1.005741055481948,2.352259494150346,0.6533704273306936,2.2155570814714256,0.5600992501692612
326,0.9949741633133917,0.9162377667102111,1.5152646378338135,1.049393839666565,1.0469461357917837,1.631765302903832,0.9502780476744799,2.0930578203588626,2.540298935155163,1.2223654640589154
327,0.9883700826382203,1.017168147833708,0.9928193790979369,1.043307922776961,1.528523196884155,0.25127319814737625,1.9305620042711955,0.44691483420122047,1.2824289328590563,2.1034166469176574
328,0.9790569482673017,0.8384677057694523,0.7703116270608104,1.2203736591542749,0.6232070270421541,1.5252150282582533,1.4242096975802223,0.11237595731945849,1.0599998428310182,2.097699888228866
329,0.9670602868545972,0.937599843809046,0.9874756077205498,0.8012634685157489,1.1248050516252475,0.7796874012065453,0.387647125778262,2.742520633526761,0.2906973889646952,2.370898627775537
330,0.952412980415157,0.8689517288311268,0.7365557520143502,1.1611311760108243,1.3965114774931848,1.215009927343424,0.7816310853795927,0.36821149079716187,1.3366370859770473,1.3958717977961905
331,0.9351551761978127,1.0507849106227074,0.9465125543833599,1.3879990794117323,0.8581967177348437,1.4308469062227465,1.395819386052828,1.9419050818373291,2.1324636239416446,0.636985579523981
332,0.9153341766443545,1.0245882410633045,0.7302349962214824,1.2272224599044006,0.3860709574259149,0.37926604406421827,0.8599561738301764,1.6250700359527346,-0.43010966163838116,0.5109770344892126
333,0.8930043097368132,0.9242900178745077,1.3158331867275521,1.0112357906051317,1.1053574959584815,0.726339803884325,1.7860617447114953,1.1341641158179399,1.6605148590500192,2.591371336959222
334,0.8682267800882455,0.791384763080083,1.0763799692012828,0.9915974286453019,0.9360888583511862,0.5142915633659187,0.020274965783521504,2.1625814581607,1.6251269601577163,0.6957928412932746
335,0.8410695011851588,1.0361539668104531,0.8759933043579969,1.0422540765137378,0.12947814625636722,0.7278821755862921,1.0240877445233223,1.411545330146133,0.7274197465002178,2.885602860979713
336,0.8116069092413554,0.8640341139478207,0.9114042120154324,0.5922660090756253,0.6562495025914343,0.20764158529973553,0.43423101012245385,0.13700565579907586,0.40287224983431735,-0.34927825791992606
337,0.7799197591734265,0.7233927586721863,0.8289903183228071,0.643250128860194,0.436969488734159,1.3015296869125226,0.19455675859205368,0.9943504439722852,1.7819617613678211,1.0062060096935979
338,0.7460949032571522,0.783821072070941,0.45784163937338396,0.5823907487280354,0.7459220093624169,1.196410230732591,0.6713883095998424,1.827976199853902,0.5949081213117233,1.557178355855147
339,0.7102250530714703,0.7541257793638965,0.7875966659089949,0.7777352971974668,0.6723892067057414,0.7650469310246952,0.262969161213322,0.32117652127331225,1.3457458281138805,1.8851124248015703
340,0.6724085253824676,0.7070938741912232,0.8860475606185109,0.7816483613924372,0.2676339318934813,0.12628731781641045,1.963538113070166,1.4826508431280057,0.8421778132532174,1.7567974201319152
341,0.6327489726639357,0.5947845151632059,0.8354095754444995,1.1697355289078573,1.2677186379587737,0.5741159816802898,0.1791521464491877,-0.023613819834508054,0.06880580020651861,1.4891288795398667
342,0.5913550989931626,0.5839831834302001,0.310140804264365,1.2253279339111993,0.6020136069400848,0.9498703200043245,0.7987410066234679,0.016926049455885273,0.9320130267739437,0.07769778881650657
343,0.5483403621006497,0.6115124878495168,0.8184627179555279,0.43709363358218273,0.5263776474203409,1.4607769007857052,0.1258938425271926,0.8646412002735855,0.5077344771462459,0.8731250153439917
344,0.5038226623902783,0.4911538403012187,0.37764545701494323,0.698537129571231,0.6974917789575646,-0.2588329398760013,1.3429614287503684,0.48630152325405746,0.42410569416127547,0.23384148021563256
345,0.4579240197825913,0.5558719470042377,0.2938805152190776,0.6969096559929049,0.52077977141997,0.5681753974776024,0.7850989533056745,0.9766049376611228,-1.3269857459636127,0.5320584685222107
346,0.41077023926657585,0.33725967229549036,0.8639170943762395,0.08719361663439307,-0.08378491379960878,0.3870870605831526,0.17580395333633422,0.8358272491901204,-0.020225845347126348,-0.389270640396691
347,0.36249056607703295,0.4759010709611351,0.009335087293642685,0.14565185249754092,0.337587086023895,-0.35251942300907185,-0.06428934364077338,0.5005898430931879,0.07716267046928493,1.602372349538626
348,0.31321733144226993,0.11598279416505328,0.3033587024635619,0.5121080305131498,-0.07346215930119387,0.023742247687131623,-0.47816411208638165,-0.055283929227092465,1.4472821828764328,1.564698201706705
349,0.2630855898735069,0.3768578976472812,0.3469888471350882,0.066793556282045,0.32722895827073767,0.3584477993644951,0.027083141646127046,1.3211342358060256,-0.9065720336961924,-0.38865368712564247
350,0.21223274898974204,0.23264782173718962,0.4852580548533447,-0.12777802395091287,0.523007217779686,0.22123406375016297,0.10059726590073774,0.7148421728406817,1.2064460595644868,2.747080529329423
351,0.16079819289312766,0.20855782157987057,0.2964590123104603,0.430375744456832,0.27237856107259795,0.12615413486147664,0.019092302823405377,-0.15800844313019916,-0.01037011123201137,0.3372426285273894
352,0.10892290012673866,0.25156054984429665,-0.02848782808647088,-0.1856162821883207,0.1780225348207079,0.7819392216037266,-0.1740262451937385,-0.4102531819404671,-0.961183946381071,-0.27296519645205625
353,0.05674905726222614,0.012646423090151362,0.2446599012295874,-0.5583862341633673,-0.5499997492346594,0.6202038029877058,0.16172405029023168,0.6203250041428852,0.21580141084897966,-1.5336462297433555
354,0.0044196691763364136,-0.16712897281622685,0.2347147276996676,0.5157702463790279,-0.12776946733428127,-0.4431910326537257,0.8225394206186405,1.547547630724865,-1.9062354284546512,-0.3103996373490567
355,-0.04792183291554402,-0.010638935765570762,-0.028401699990922936,-0.42874846410056405,0.4652840484152571,0.2237650768631922,-0.7972358640619341,-1.7360467467150407,-0.64935892226836,1.0304941421358436
356,-0.10013198459440875,-0.23073562349336987,-0.19828405601535015,0.16319240593516393,0.5060401600029921,-0.2738659175901362,-0.173393922164724,-0.16566742133590956,1.5196271102757741,-0.09077515007137246
357,-0.15206768146360325,0.0035652292537698693,-0.409861226176505,-0.22453781755867436,0.6123640707437928,0.7363544006046738,-0.06194541628636262,-0.44944160292627267,-0.048272290342866384,0.7755319888682282
358,-0.2035865713880008,-0.24654822825492476,-0.4293766102933775,-0.05738891652906647,-0.16367311436310367,0.4662726463866323,-0.05881924553056747,0.7336414951365264,0.23572683785000104,-1.196622815986358
359,-0.25454744467133905,-0.339832134277702,-0.2795705373307644,0.03444857105623317,-0.3561982168136795,-0.1371041546616838,-0.7998601534236285,-0.46795196350479223,-0.9921196586807765,1.3805056959248416
360,-0.30481062110220924,-0.32660283198977297,-0.6104061634468744,0.02831240970222565,-0.362504822570407,0.37652189322326124,-1.4668860091623432,-0.38257127291731313,1.3454977776753032,-0.7054624833818559
361,-0.3542383328077783,-0.2823151479227536,-0.2769077403541889,-0.23831080218048156,0.4154972135736241,-0.5146028739847534,-0.8149957752031902,-0.5288524147881039,0.8634058155280542,-1.1913083369851385
362,-0.40269510186592555,-0.5632122404042974,-0.5728055200054334,-0.319466683162896,-0.4813685545601814,-0.6148750504743427,0.22104654147592923,-0.6294171440581402,1.5265562531053098,-0.7166403246574461
363,-0.4500481116408387,-0.32191918136924447,-0.39894939172828797,-0.36901178588038114,-0.33244480428253737,0.11573035303429335,-0.5344051547689912,-1.550663864409806,-0.39776764518672636,-0.17934002138331362
364,-0.49616757082420526,-0.7466389369652825,-0.11165423744320124,-0.5108150082132077,-0.49210069513160315,-0.8918831327364837,-0.6857154636555737,0.2741884098731272,-0.730226967683306,-0.10822884247307785
365,-0.54092706918414,-0.5301892371307381,-0.6421953239270057,-0.48611049060906253,-0.2822701835536537,-0.6107937365430405,-0.2977948804089039,-1.7240351916953345,-2.682569742980161,-0.7904017205858445
366,-0.5842039240468085,-0.5496359642901053,-0.5280405092214828,-0.7670609963055258,-0.5065648103500462,-0.6491112927939934,-0.4708047301181946,0.4382851949278225,-0.6994529523376044,-1.676924522958621
367,-0.6258795165611932,-0.6220687289745713,-0.6068626936263456,-0.6730759000087716,-0.7000482588611202,-0.6591035656648536,-1.0092084756033088,-1.3764408583383312,-1.8215252576236989,-1.3817615534351804
368,-0.6658396168250245,-0.7349122714194982,-0.9680202500238227,-1.1912190792244177,-1.0181744220306523,-0.8071397039078974,-1.0584934025162367,-0.7396401056592126,0.5550374440556489,-2.2595669299476056
369,-0.703974696981093,-0.6924447413246111,-0.13076559104238394,-0.7813168486720209,-0.8846442562569959,-1.4193628817537443,-1.5312282120603267,-0.9474269959187995,-0.1394995691649793,-0.4456122870871
370,-0.7401802314254076,-0.9195792367207073,-1.1034029580719782,-0.6569882141629088,-0.8062302228893156,-0.9308967447229952,0.13236012850204992,-1.2344248322293498,-1.129185913430505,0.20316567012820042
371,-0.7743569833046917,-0.6455863678064591,-0.8871145801444151,-0.6849475194525931,-1.1518472006451117,-0.8105499147568449,-0.8804256006064626,-0.3672909921898655,-0.7525820692400248,-2.5222568058604624
372,-0.8064112765176227,-0.72569110940224,-0.927228895457569,-0.5439504070916865,-0.8907771443326591,-0.5003879467305203,-0.355110511691335,-1.2318201818117223,-0.5825830363229691,-1.8903408674911861
373,-0.8362552524745877,-0.8639377611041118,-0.7791623496442774,-0.7369506451575305,-0.6396371768455881,-0.8070658617419202,-1.4990180300454905,-0.31772521181916713,-1.1756157445211708,-0.8616532920872002
