,a_0.1,a_0.2,a_0.3,a_0.4,a_0.5,a_0.6,a_0.7,a_0.8,a_0.9
186,15.712659884773126,28.219944657269004,45.77246526521645,53.689517854840595,70.36566269537454,69.53694358625413,83.81309756755691,80.16101657736246,95.10461144895356
187,15.729110438992612,28.41269238352345,46.13030407562289,53.832564260736476,70.82959432723008,69.81868141578528,84.28883615095235,80.77246642137749,95.7332813773281
188,16.281315550585415,28.41269629700572,46.20533354933284,53.8506382600929,70.83137751660325,70.27367456289242,84.2892865276782,81.4843569908831,96.45167203885771
189,16.284888148683216,29.27875905342442,46.79209203131356,54.11002256409814,71.1272865656973,70.40069403612833,85.2586626341347,81.70423094382805,97.41626578960758
190,16.314180345539736,29.28087316440574,46.84481195270248,54.388289503319214,71.31992196403903,70.88567614868806,85.49946610757968,82.08668675041021,97.60548791954179
191,16.315345202172267,29.810007443195136,46.9200113633536,54.40781132238152,71.9212081922549,71.56683739244802,85.60510705004887,82.98839912669622,98.59444420049284
192,16.440591542551537,29.81740295002192,46.93655938614337,54.407990408724956,72.64485785708489,71.71328881130852,86.21530491110143,83.2494185197572,98.93219388985537
193,16.77321838986048,29.826486876351268,46.93655952378655,55.27642494962973,73.14047006818879,72.04916269249887,86.51248876776579,83.46427803647815,99.92114014940263
194,16.773218418799097,29.826514572568023,47.746618300329196,55.57390365676226,73.69385609105224,72.68209197671649,86.73043936343504,84.2580757579629,100.89246775464028
195,16.78047886171906,30.409436526118213,47.74822655852533,55.609466183574725,73.95378703273592,73.66524990333119,87.63572201380417,85.13238271414721,100.90511731478364
196,16.856490334334786,30.47356113370207,47.92132289341442,56.38821695824998,74.63194596079875,73.75436389965414,87.96180849282175,85.58998643811921,101.04138037630582
197,16.85718640994087,30.524143519134572,48.06087370508608,57.290103795912714,74.64698495721898,74.00464247866137,88.47235742056743,85.6583374926658,101.11234101618199
198,17.03012551080968,30.588859962040893,48.07628217584219,57.40463705751053,74.71571541560898,74.00602639542338,89.00229940604221,85.9188346683883,101.56187820793491
199,17.03012594640331,30.608777983460026,48.3260590813298,58.34006907556911,74.73446151680214,74.49158324842517,89.41853601625289,86.59212934446326,102.29328914157999
200,17.423512275486143,30.608782551109027,48.32699847376057,58.44500134919629,75.6940216732543,74.49652772321392,90.38886184130479,87.43061018769528,102.38983544656547
201,17.423512489261523,30.651573366495366,48.53721030002276,58.585313064119106,75.95318145015115,75.15389463175978,91.2895298156091,88.310910243384,102.979095891936
202,17.423512489589413,31.410914822674346,48.57364788467374,59.05702299542954,76.06371076594111,75.329685858466,91.78141601307468,88.56719358696094,103.38436252998817
203,17.42358320699803,31.449294253898064,48.64448811252358,59.241264947830444,76.0646943003371,75.47936673741152,92.6468099851247,88.95738898738213,103.63308512797539
204,17.42358320782034,32.091844651493865,48.77660331312563,59.30839693681725,76.45367895432112,75.89112149205599,93.54552814222113,89.01925198988806,104.38182123047028
205,17.427458397486134,32.34869194773141,48.946810924052045,59.49899353590441,76.5435794545925,75.96555214368313,93.57493784623185,89.08856121534856,105.20025149864817
206,17.437050840801135,32.424340015554144,48.97297943251532,59.69142360722962,77.06096959657538,76.35448979078465,94.07845633624484,89.99994704538439,105.47157950922391
207,17.43986615345454,32.52642085274514,49.23863824794679,59.69142360796726,77.19311798062522,76.54483450367448,94.67369845170458,90.68312612226555,106.38692947662112
208,17.717992065546294,32.90344401417392,49.25647247749054,59.80640071166302,77.19346970712449,76.56619298829857,95.38608097026297,90.8164149991931,106.99546745188209
209,17.789812464765966,32.9035315263946,49.350090626910635,59.82950274812469,77.50641030064548,77.07321892704167,95.96395412515062,91.0064145768366,107.47497087046472
210,18.049894851609764,32.91297416335043,49.35054863030228,60.02655984532144,77.51216311459926,77.68035964348181,96.49365744688677,91.42042969853158,107.99466974013573
211,18.049895258742918,33.25660753269238,50.336293522882094,60.727794372860934,77.51933633658886,78.52490402990207,96.58693147061233,91.96724441783695,108.21449210472412
212,18.139574109609452,33.52836549270691,50.35933523748545,61.61610493918762,77.53667742981597,79.01985637679522,96.94208137976221,92.6462705128992,108.95261071741379
213,18.140970090278024,34.104239013694844,50.359512443371564,61.6332437082241,77.88630818317036,79.71834521280957,97.3527874722891,93.3242781681339,109.95166101911788
214,18.141274607694623,34.10838600440123,51.01894212824457,61.637219432147916,78.59682267176653,79.9480973897366,97.50006603871135,94.1794844404848,110.83335006239248
215,18.141274608889,34.11305955244977,51.019126901919584,62.631898848951636,78.99870736423625,80.92448523414267,97.7688451421212,94.68260685093385,111.4615398304044
216,18.151337735189717,34.257066552837706,51.01915862546687,62.67898299593318,79.94898385587508,81.06562091998552,98.48572021451972,95.43211438704371,111.58101460105942
217,19.04380476084455,34.26095014989239,51.203613648360694,63.03889795973057,80.67381247036153,81.51331830677208,98.49305586236588,95.87839773084828,112.39743696490203
218,19.334314523910436,34.27061512798344,51.203717212188344,63.08932328058418,81.42608003448649,81.68650132309172,98.6185278163627,95.9973484678346,113.36090899837919
219,19.402563529718368,34.27146520472448,51.21603133457187,63.12908058512501,81.43826789472404,82.4216772815227,98.87020589438922,96.0477160834643,113.51907749317363
220,19.403081677214892,34.48838454879594,51.22147931496662,63.2546038074852,82.03382254044516,83.16591910699198,99.35395614069844,96.26613110652906,114.21903258977024
221,19.414724864093117,34.49641683871622,51.310107726770234,63.28829978027842,82.040485760817,83.30695169791176,99.68007819142093,96.7984399745108,114.41869026634669
222,19.42054647308884,34.49642821015157,51.31011095186751,63.564054675372056,82.2823798369022,83.7022141395831,100.02840718318623,97.29134319531664,114.50104634087572
223,19.420563918228908,34.4999531209279,51.61913014731935,64.07669759721377,83.05873451770151,83.71111055886128,100.33247870536766,97.29211501781776,115.2146160193943
224,19.422075293519992,34.608505248876675,51.61913016575681,64.13390351131598,83.11036333790696,83.76030805950667,100.35647356566703,98.01946638238158,115.34128472812503
225,19.43556012890218,34.608506616215436,51.66661380440644,64.4227083003938,83.11623086360741,84.66879270914649,100.53363208335746,98.16379866970962,116.2442417112825
226,19.58424760448905,34.627941184783886,51.70133836643913,64.61534388264245,83.64323635382267,85.18156212614667,100.57597421199385,98.9073911130151,116.4918075396297
227,19.58424760448905,34.63469320378794,51.81360738795224,64.70447104167913,84.02709239789793,85.19002522971455,101.36666781150966,99.24320301302134,116.59175426198874
228,19.639066437289614,34.63470817446608,51.84850195523928,64.76922787497209,84.92913959545639,86.08639607978918,101.87398267897221,99.73486054390058,116.9903163527432
229,20.431327996746266,34.78586702021704,51.848756752288445,64.9926152246678,85.7332843661296,86.87879972525872,102.8635452523706,100.59350805856604,117.92142788185667
230,20.438366810701297,34.947831440093225,52.52288139580985,65.43955597726026,85.82545615194874,86.9954874646694,103.0804059360625,100.73736355454207,118.86365052094355
231,20.4455714171023,35.500181260708196,53.31439239673907,65.62976882324143,86.52333618752034,87.02817726643693,103.7422805820771,100.7613844975317,119.62202851702244
232,20.52937063527359,35.52492893730319,53.93050187297687,65.63506137650273,86.75832692606672,87.28257110817047,104.05119066684134,100.84545907615767,119.81132956503734
233,20.52939644074812,35.55186308669251,53.940897097809845,66.3895926150594,87.27514330596497,88.23544625659986,104.97789778200135,100.91347254044936,119.81776799012955
234,20.529410076771438,36.269172204267186,54.221468128964545,66.52467769451611,87.27640106301894,88.31520303263467,105.06214268357456,100.96978548384045,119.91671456945109
235,20.529410092267643,37.104329777318576,54.608940305786966,66.53383636551956,87.55744988000444,88.32208566523813,105.26032606164489,101.8547052298527,120.288847891491
236,20.52941482804134,37.1094665775128,54.63556699008275,66.83284469038027,87.67183454584958,88.7355073718683,105.34292067569456,101.85495699181602,120.49778336060682
237,20.626075516413103,37.28070666889065,54.78890378632833,66.8435287472224,88.23968362217225,89.21726904957457,105.615832706309,102.14322159561642,121.00953428923437
238,20.635407080580894,38.24535646186318,54.78892550080157,67.1368252728731,88.25012115591989,89.24520787072886,106.04861018092903,102.34642178415018,121.48332927709733
239,21.221418441980436,38.35282184265771,54.79429742639978,67.27963859364878,88.8332995885604,89.60356536763213,106.14952098125796,103.12724130768798,121.93751980225173
240,21.221440825856682,38.92780214343537,55.039329709496606,67.28432775094014,89.39192313902608,89.61114810865267,106.59633006620832,103.32001458697694,122.05316522562228
241,21.22144082605049,39.08379350061082,55.0871501348385,67.31351133925861,89.57843814464559,90.16561252922016,106.75913747881307,103.61247315926708,122.20489533305488
242,21.227228480412613,39.114616634384795,55.11422600233472,67.39824676510094,89.87060850567016,90.59838392446159,106.97278989703821,104.59082669449455,122.9557364453815
243,21.227228487553745,39.12033610459906,55.223269660696815,67.44911601134609,90.06990708646448,90.6617353258418,107.16437216601554,105.36667797920109,123.47082921637575
244,21.227238403764165,39.120474992725164,55.22372585086944,67.77227626109736,90.18006643496908,91.40322531419831,107.27465065992072,105.48261385999817,123.48340868552359
245,21.227242768636877,40.05103495279403,55.25413484933915,67.80520166985357,90.99054419009799,92.22787733755632,107.41877667729266,105.49261660770985,123.68014755996074
246,21.231374864015375,40.23674177022563,55.41796216759988,68.67168246098551,91.65326044839541,92.69951266205105,107.44959570671894,106.18891717829105,124.40259281812742
247,21.231374864408146,40.2397847697343,55.869306172592786,68.94047060081765,91.74477620879676,93.60749691893719,107.47111081563672,106.5436612132431,124.65176034537365
248,21.244397839251917,40.23978673400361,55.8693364767347,69.613015392473,91.76554041729258,93.94704654742927,108.00484613950555,107.36890242801705,124.77751200276685
249,21.244397839309016,40.23980087832529,55.91256703998828,69.87933985011435,92.72966326535223,93.95661599664251,108.806282476706,107.38413476772426,125.56403790403236
250,22.06315263678148,41.108031047315905,55.922490369045526,69.89579688787842,92.8305321346281,94.16216241785303,109.5204103487994,108.02140637635512,126.19803081354868
251,22.175563282156283,41.9500793482582,55.922490945158756,70.08465298091713,93.81609125551788,95.06389331155242,109.995929255617,108.72322004180644,127.02454155518392
252,22.219216182458933,42.16972117763621,55.946649106894185,70.9918659342179,94.16924215768843,95.39823709208042,110.96299643194374,109.39408925119422,127.16929451296046
253,22.220160303957407,42.95639126461712,56.322477008392795,71.0158814193159,94.36085001054452,95.75402983410336,110.98363430204915,110.35082539280228,127.72460847379071
254,22.257787986471694,42.95639901023291,56.42628550747145,71.26925479128562,94.64572036910926,96.3043519388249,111.55620685362376,110.98165280080339,127.79061683976988
255,22.257871917155175,43.10084260114033,56.8013969834972,71.29935724843564,94.85587799223208,96.80481996396827,111.60401959442042,111.68918094142157,128.24397186386142
256,22.257880038098577,43.15516670488557,56.80160310698867,71.4775261843431,95.39147735680449,97.37867680592943,112.52177657346776,111.7463307156262,128.26172583298566
257,22.257894164466357,43.293220364652925,56.80264330107111,71.51915334371103,95.71670654647086,98.14725308059839,113.33222837477828,111.92100095241152,128.88022877949228
258,22.82585682708621,43.29595270088392,57.11277844718406,71.58101165747323,96.25968158768222,98.62718454947557,113.60055476654485,112.68185404102688,129.66728927633488
259,22.999615273611955,43.30528957306798,57.392037282109634,72.49828956339714,96.28408793382236,98.7386157375378,113.60845452209267,113.49693558037282,129.67879138423535
260,22.999651747847995,44.066145678601494,58.21137408094138,72.60216475168599,96.48603842826685,99.3762284804166,113.6710194312955,114.22918983090906,129.91057372712604
261,23.001839628005488,44.07659565879723,58.24282980320255,72.61007722471813,96.48606895683763,99.64962660931741,114.6223072770962,114.47824922514522,130.75623602732963
262,23.00183962845498,44.11994299704235,58.365714477714604,72.61008620858502,97.11569252810008,99.86199464425891,115.59206987575328,114.62262405711934,131.6754825872891
263,23.10380487263556,44.131447123258845,59.1486033644595,73.32938742597408,97.53673689160861,100.76721609546772,115.59855597457884,115.59199688631581,132.05274439912225
264,23.103804879018263,44.14671491528338,59.169274421452386,73.71092314502319,97.56735391799216,101.43442760482898,115.88034168028025,116.22482033849857,132.3478399938098
265,23.10402979396609,44.24197503213058,59.17653231865813,73.71095310912216,98.16205751293364,101.50912644276833,116.49378225876464,116.24519002923037,132.69201550685543
266,23.21662080648524,44.251152164367575,60.0244940650863,73.91113846762144,98.16338791498549,102.10534098134664,116.63117098175186,117.1133554979279,133.55653711357712
267,23.251626827925197,44.25978369257657,60.45905060006753,73.92393565292322,98.62671213826079,103.07551116713599,117.28427208430872,117.25483182296986,133.94060124618056
268,23.25166333777222,44.28873705702716,60.46431954754717,74.25004291707607,99.14476683244261,103.76805016234843,118.04534396066552,117.46287732678438,134.72127585226673
269,23.25166333777714,44.30140895478686,60.64810922063446,74.9286781247518,99.14545742637962,104.15911300115035,118.55171949616744,117.9395102046663,135.17056089076647
270,23.251663464132353,44.891523357420134,60.677758239148474,74.9580777723328,99.34533036766298,104.99725470781692,118.61805780129917,118.71837605128046,135.36264443271122
271,23.25180795510366,45.16982946657674,60.69138414727592,74.95864241003011,99.56634767386355,105.0634445661964,118.63452403139958,119.1631391878458,135.47127122387502
272,23.251808534162894,45.420995388144625,60.69957058042268,74.9731726651342,99.7992209704691,105.09059972252399,119.46102884051666,119.58745400338266,135.72866432255384
273,23.251820113501164,46.05957154886481,61.254764989152505,75.20216868134003,99.96039870731896,105.14005958153848,120.34101461285869,120.14788279951809,135.92258441046584
274,23.470372465262823,46.06067173087298,61.2562733372976,75.46868108484269,100.0214255688484,105.14683297743572,120.51022266760408,120.30569164234308,136.19895411818064
275,23.504948536395013,46.060913770336626,62.20506296130751,75.88602338762018,100.17407619064784,106.0107819815399,120.55987294219051,120.63800889737678,137.12123993652813
276,23.596829420930028,46.077712158195084,62.441221535576496,76.05067990639002,100.53374022906264,106.01847388519084,120.60980415581349,120.88078054993419,137.66481814248124
277,24.429331030873396,46.078099872543,63.0102299501144,76.69605233956737,101.3958076858054,106.28874380219645,120.81489374031938,121.03165028869914,138.3641963703639
278,24.429332662140194,46.68669338735916,63.123251065873006,76.84935781490141,101.79300283083927,106.54366341020165,121.29971581006728,121.74790461696979,138.45981017932206
279,24.429381135408967,46.78524060358979,64.04700750356835,76.87796685625963,101.88377868233141,106.60363859770942,122.14564559916057,122.69279120304563,139.05235605357652
280,24.429973322872947,46.78843856588047,64.05329621542205,77.48525181208112,102.27344121616697,106.89478793808802,122.4392223881686,123.61866198256133,139.0648999804995
281,24.493524624722284,46.78844088881279,64.0549061118978,78.29363732469538,102.27345462599999,107.004325413316,123.33266049629536,123.70124940967263,139.72529343058414
282,25.46221228787708,46.8269918214319,64.5415184210751,78.33392867153185,102.28838572850113,107.37477977410016,124.28918803758629,123.71175746866155,140.6626404535772
283,25.604951615543534,46.8269941485436,64.55214830807125,78.4446914065728,102.3310147360892,107.51117627396772,124.65114689444161,123.94877676105746,140.88967583040727
284,25.60495162402189,46.827084845207864,64.64887023113013,78.4522686189999,103.15678238385094,107.72557892890742,125.07470503088835,124.6329564328945,141.44325179717538
285,25.605720818504746,47.007695948717256,65.34796714332768,78.45429289859338,103.33873423197649,108.69499060474901,125.3184501114876,124.76073826058092,142.33194966233978
286,25.60572081850478,47.294548784935046,65.51874623535842,78.52893292855751,103.5821080043374,108.76983119384701,125.61821432669839,124.79525443232606,142.37042486374244
287,25.607638866811982,47.531408730184495,65.52006739873019,78.53618864423477,103.80731856680956,109.67697840969393,126.00764178582209,125.41978895410311,142.76212830674098
288,25.63031089803821,47.53141329034845,66.41534360304792,78.54230988272629,103.96491563852864,109.84435994147283,126.59294877686533,125.95938636940905,143.34394008645185
289,25.63031146548595,47.574317481419385,66.57313561440336,79.28456345419276,104.39218937050993,110.35330736766186,127.12506840900265,126.90776383218652,143.60710358198662
290,25.63543227607473,47.57540973730798,66.60543224811687,79.47286168321409,104.5045286527092,110.58830079160464,127.27131798187057,127.3226980272037,144.34959310155446
291,25.647856388449394,47.63125784311355,66.78440307140227,79.53674204477237,104.8251489505031,110.63815971808746,128.21428790704397,127.93845084092821,145.1124690530824
292,25.647856388449394,47.63131881538699,66.78440322549795,79.54542517846346,105.29920155885982,111.15882644262376,128.90963586712593,128.4641495091022,145.58909969416317
293,25.655194827801235,47.631417548174916,67.6632187385095,80.05288731031725,105.30111308204731,111.59882243684625,129.43273127536847,128.47748876526526,146.44093533123416
294,26.38414700750798,48.53387205585689,67.7752398684162,80.46903364862155,105.3416991101761,111.60488471785153,129.53608147954841,129.28176994926352,146.9360608511988
295,26.615589777078675,48.83127037096395,68.05672538350598,80.6592775879022,106.04596151379877,111.79449940245001,130.0946160523476,130.05324632793597,147.77962050685682
296,26.615589858848775,48.8312705382185,68.0610252724456,80.84472382074841,106.04596157823792,112.79188921679624,130.11752723853223,130.15660384087892,147.82773974455876
297,26.615733904760198,49.52825489525973,68.25161565610094,80.86610649077048,106.06670500834535,112.81399445631313,130.7880198338996,130.5800585344231,147.9760541038484
298,26.619866879026766,49.564019648609545,68.25856945204903,80.97858427948577,106.14010173523252,113.13965850134164,131.55428709650548,131.03360870190386,148.38792975043626
299,26.619866879026766,49.564019649053755,68.63416475570695,81.07452311855396,106.37845553552937,113.17024523570565,132.0305460948745,131.73847685173874,149.23446588927717
300,26.626883851045342,49.71280066875033,68.7539322664512,81.07639507403586,107.2163666468852,113.37551349164913,132.24099377865986,132.42972600590056,149.6204082133217
301,26.628143419631893,49.71280068492901,68.75627210795248,81.86153485800747,107.49254907059237,113.40389004131352,132.39458905972785,132.61894191243604,150.0369292297974
302,26.902244421895645,50.286307305480676,68.7618893015034,82.3453685094152,108.00426035254644,114.18995691435107,132.58919318028958,133.0227790080424,150.53104787941678
303,26.90224442189565,50.602515039736545,68.85203592726852,82.37294176324214,108.97647628548545,114.19481315840511,133.35416449341164,133.19964171073158,150.6964584521697
304,26.90224444980981,51.22593724814316,68.9268624933856,82.8502324624529,109.3412237268378,114.33536551235305,133.37426955316212,133.7815133404947,151.4863633858601
305,26.921020752187363,51.226675907164804,69.40049001163327,82.85103718208957,109.45988116805577,114.43630521199876,133.5855124975892,134.08604931977803,151.56807313470847
306,26.921020895952747,51.226675907230195,70.19945064254524,83.46781367437757,110.02085335165472,114.7131966252255,133.84893130192324,134.95475058433385,152.20181579728433
307,26.921020962896392,51.23710491501258,70.3495823539475,83.52119880494585,110.1964134753893,115.44522295033778,134.19493426311158,134.9627502466121,152.75036983275297
308,26.921023581419973,51.23716859424827,70.48128596306366,84.03652433082381,110.70282958525151,115.83039601443,134.69716970397056,135.24056931976745,152.7628997246446
309,26.92104251844903,51.23717040059274,70.81137513209853,84.61041464005086,111.01137080735332,116.76402626211863,135.2131539752266,135.93743967276367,153.47520529934965
310,26.92104251861223,51.56292802329759,71.3337012488868,84.74621191143832,111.52648677617042,117.6627240873583,135.41202568861675,135.99857481039945,153.63392960813584
311,26.92109813311099,51.60075613773737,71.46837252612377,84.89078117144349,111.96261666787156,117.83929154689287,135.69250360523347,136.56428922382807,153.8122945417731
312,26.921148185121435,51.60115302450843,71.49066226902507,85.23730235952276,112.94514009416181,117.99916378230752,135.75816868532934,136.70158341382805,154.72559593641975
313,26.921657287903212,51.60201339803089,71.51672675133871,85.29365132367768,113.88135945878807,118.90826457967593,135.78764361701153,137.56763195174307,155.62885302486646
314,26.921663163622007,51.602174820840155,71.81446756150996,86.0460871367595,114.01154182521309,119.70385483482166,135.89031221217115,137.6053153852933,156.03145217367506
315,26.921663447027868,51.60242985959772,71.86992148013161,86.11805106380564,114.27630349104255,120.41913051477083,135.9068722107369,138.07580414242375,156.58419565502388
316,26.92169303862636,51.64119228410101,72.22868383488981,86.54514720187942,114.84228023857902,120.54557914883557,136.05064419686332,138.25376536131085,156.65244205094925
317,27.41194241785178,52.38100087891371,72.38228129874348,86.81968525200935,115.50334509734355,120.58341038408459,136.05199479207826,138.31797721326137,156.66170977101748
318,27.41217649557281,52.381000909780965,73.08128223121311,86.86374861713252,115.51535841507531,120.72722254099679,136.1170811512267,139.2835588047359,156.9007370643839
319,27.414826692008145,52.38124270115426,73.14675512240711,87.13750310889014,116.01332228434063,120.8833627412509,137.08958137116832,139.55556440975923,157.66409715292698
320,27.414917036446198,52.42100611536367,73.14874384647858,87.39132737773065,116.53070499433288,121.04750437272465,138.0383083854405,139.83102362204866,158.50091622930944
321,27.96882950475647,52.42161251121132,73.26307764515226,87.39702165278305,116.53915887221144,121.76841797958073,138.2208020872133,140.09407586257356,158.71815327619987
322,27.99952372826837,52.43739864991117,73.26313732843204,87.66119696976634,116.86148756816867,121.92479623155305,139.04555432930414,140.27482993999706,158.77238010380296
323,28.02037268065599,52.72718005523036,73.32142491115583,87.96179949196542,117.47395825855048,122.04660100808368,139.16634051581786,141.2060772402513,158.8231874752628
324,28.102374287820414,53.033956984156816,74.07387758387046,88.28734050502871,117.75743665083678,122.20665049733336,139.99390166348869,141.73129767049403,158.92315608385047
325,28.863531764041372,53.465756639617084,74.80498745233203,88.34383237780824,118.56294349868332,122.9058119309132,140.39995080821424,141.986036476747,159.5882077750256
326,29.468827747465866,53.46592949222124,75.287826454752,88.47778762163342,119.29526099905013,123.05728786270099,140.4116395190474,142.17266510909946,160.35814449172418
327,29.468828595111987,53.669930631324135,75.29053617895777,89.04479877669205,119.52229871291514,123.09250931351129,140.51592284138286,142.70671216559444,160.72958605589287
328,29.468828933990714,53.92316093351143,75.29055906720622,89.53957479788482,119.73856640818096,123.17849884056791,141.4538012608219,142.97051988176406,161.2055469660529
329,29.46882898118641,54.04706498454441,75.29525455731716,89.9927383756166,119.75342068951181,124.0453798976593,142.18756638202257,143.20926166221795,161.4622975392549
330,29.468828981194893,54.04788987487058,75.78828812001473,90.61852447160761,119.8517079946538,125.01485416399623,142.276867743817,143.24864498525758,162.02290751558084
331,29.469483614433756,54.047901239434594,76.72864335366032,91.13185858520876,119.93491442536906,125.70378385927968,142.37691322787614,144.15535284231214,162.98833462247902
332,30.115279661233856,54.04790339400348,77.0927535365379,91.5138286731639,120.87579265178181,126.07452588572194,142.6218570164375,144.2156990558618,163.28854471418717
333,30.11755802817274,54.1120308444417,77.74634432504224,91.56420773971475,120.97178488085297,126.21263360927136,143.13132176034344,145.12083022664282,163.5336790115958
334,30.11755802835126,54.11213729957921,77.87736154844059,92.34511527255059,121.05122835579996,126.52423240351753,143.86264191752613,145.29661375204213,163.54102623974472
335,30.481302840341947,54.14321154702161,78.5628146066547,92.50463660700758,121.22540476007448,126.57256304656876,143.8642591776705,145.55984103708207,164.22423068756947
336,30.48733964295578,54.47243401087672,78.59009528823309,92.84602504372299,121.24020651682804,126.83132677002307,144.61623209813888,145.8738641325014,164.93620772895184
337,30.487339643026097,54.93502020381005,78.5912103311798,92.89797934781072,121.41100910538132,127.44235897438789,144.797003114902,146.4208738732015,165.63708519600914
338,30.487362038970787,55.20643907668469,78.8605083556748,93.72308589769317,121.44535420599928,127.56372344280538,145.01258789215507,146.66457731998685,166.50101098484106
339,30.487362038971945,55.21874221894534,78.86231965355576,93.72453476109507,121.4850114299307,128.03275405417313,145.54354023831232,147.03475310560842,167.3001614661314
340,30.487379916887487,55.818247162866534,79.5860819320144,94.62253886036066,122.07655897137866,128.03314346873873,146.48893788299785,147.04079198394618,167.35837496333792
341,30.487380408143167,56.277203954140475,79.620555189888,95.33763311167061,122.14868980509985,128.10498469815673,146.57487847032243,147.09481951418638,167.7082268596133
342,30.627093634447874,56.314944404458494,79.62409591189788,96.03225837785847,122.82963223849143,128.32956856465924,146.59926497937272,147.80415555526443,168.350879115707
343,30.6276077742442,56.35745854753246,79.91849376029259,96.03371973152734,123.42992201110398,128.39001007141587,146.90321275914718,148.0272721318942,168.95484406461455
344,30.6477303182076,56.95635390579953,79.94961555248679,96.72165987631628,124.24990494308774,128.83194786084044,147.2919767256755,148.16326325049798,169.64515646877652
345,30.647745514999972,57.56835571344592,79.949624956725,97.2588934228579,124.49349722792999,128.9220672406817,147.93660092664376,149.11668171370496,169.72259453590647
346,30.647745515042388,57.90054449268877,79.94988412997994,98.02977832615014,125.28522480873717,129.08330768749818,148.27554261214823,149.2220642411805,170.48235924966176
347,30.649298128074822,58.06743204421669,79.9767582975715,98.59888674630709,125.39947068910605,129.6175851690311,148.53772478054114,149.40189661915974,170.9447935164809
348,30.65635459194286,58.068151861361834,80.94930276834259,98.59963893200054,126.02957591078568,129.6294100572407,148.78162998372105,149.63794706515768,170.9820226774112
349,30.656365159131667,58.211727268793005,81.11314490161423,98.69648571905789,126.6859590525167,129.64256421756437,149.56360646927263,149.95628189429385,171.16726820791945
350,30.9628546190221,58.212059535934785,81.11731436496194,98.7506934123832,127.11294679553627,130.49759432612862,149.5934994793626,150.5981478498148,171.17212613041926
351,30.962865926303227,58.684752117114556,81.84981837920763,99.2599216914819,127.18296555710772,130.88953909838676,150.36002114299683,150.79338482216255,172.05146118750653
352,30.962876525272634,58.684752889118386,82.44589216007641,99.28567288984799,128.13790322655782,131.49909382561353,150.3785483561544,151.69385020188096,172.34404371344363
353,30.962876525272634,58.78274373008184,82.45224614695925,99.35694921188619,128.42497878949578,131.59372562031677,151.0089097028873,152.64941283206204,173.28453065292555
354,30.96287652527954,59.10995463827807,82.47905826806783,99.46662850282192,128.7750207393875,132.1147386897686,151.54826383189868,152.70192826733495,174.22474162481083
355,31.454046051891684,59.109954670335775,82.7799449543211,99.47696079094945,129.50307606253,132.72539850054304,152.49233269757062,153.13560231233708,175.1199505629674
356,31.454046059460396,59.194344835172195,83.73999685179227,100.2618893620221,129.7118148259527,133.0447199412004,152.8437704251155,153.38483265742335,176.1161334351622
357,31.63467043508127,59.326540783715004,83.74082426311418,100.26446799521088,130.65244116078458,133.50303091549927,153.67039105158855,153.63056716876238,177.0634780372326
358,31.634671118023718,59.659492704031734,83.84819826615762,100.57539085752327,131.43466127529928,133.88910484108786,154.45139138747274,154.08996186219107,177.07446168703052
359,31.634686005356954,59.6887365729558,83.8504834080142,101.29712939764734,132.0666486970279,134.36902895269742,155.02029366105066,154.59919265990382,177.39843277095457
360,31.63468650568372,59.7483837975881,84.00285943170626,101.48014333859706,132.0678430134507,134.95298481499694,155.0579416550518,154.6871379806008,177.94566331119583
361,31.64746006544201,59.748426440200475,84.07619384247485,101.97260997799197,132.4904827724531,134.95332846953653,155.18947704908254,155.24746218583212,178.5401775820305
362,31.647959569166648,59.751354969063314,84.77527217423531,102.21245066787101,132.62460560616861,135.29872582059159,155.76305411438597,155.69173662081468,179.4327521616882
363,31.647959569166648,60.37070801804322,85.26822842637104,102.75615835432869,132.69056557735126,136.13429497112833,156.73147047466955,156.39629519959774,180.12199014925832
364,31.64795957129816,60.423392729366086,85.2747470790542,102.77123042839226,132.96152104384447,137.12467037428038,157.40355737962452,156.51747629431776,180.77084825357122
365,31.647965393241893,60.426500247400256,85.2751916675941,102.77123075685847,133.15671259798705,137.87378038542653,157.68368228945855,156.58781282213658,180.86585292026953
366,31.703988197243415,60.44512134173684,85.48525022043252,102.81253218560335,133.24576696038105,137.8878756188701,157.83242080855905,156.90173111007078,181.3373644576093
367,31.70398824494,60.4451223189734,85.48999997564793,103.09372674093221,133.3525866938165,138.01056462546802,158.54659604242676,157.41105505592944,181.57395904576697
368,32.18148285759769,60.445124066495644,85.8304587647199,103.10718297318469,133.38387416995803,138.5903038209121,159.21643253320823,157.58150289243298,181.78761710867235
369,32.181482858219894,60.450915767048606,85.83988094393705,103.4584354054172,133.76731695540397,138.60684460558838,159.69946996914183,157.59687331661522,181.92719441279547
370,32.181484560974276,60.45092743142086,85.9261589960727,103.45858720798718,133.84766033675484,139.26352213413386,159.9806785973914,158.0286349899305,181.95266680548522
371,32.303629977568235,60.49661703360887,86.62169963429992,104.2512033099642,133.86109223315668,139.42135779224841,160.3704872325542,158.25476971648834,182.10385028303412
372,32.313962958099445,60.755785231999845,86.62362767945376,104.96955842334538,133.9791464823306,140.03918086381088,161.24592398726693,158.4240989508487,182.7755804264075
373,32.31396379354124,60.757182766269054,86.62593688995923,105.45760691173217,134.4394280764685,140.50688724615625,161.78437060249624,159.17522617414892,182.77923570331484
